driver_id,driver_name,persona,month,category,currency,total_amount,txn_count,avg_amount,min_amount,max_amount
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-03,VEHICLE_MAINT,SGD,242.0,18,13.44,2.87,131.46
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-04,DEBT_REPAY,SGD,358.21,2,179.1,55.45,302.76
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-04,DISCRETIONARY,SGD,376.56,9,41.84,14.67,54.66
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-04,FAMILY_DEPENDENTS,SGD,251.97,1,251.97,251.97,251.97
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-04,FOOD_HOUSE,SGD,316.59,4,79.15,51.76,93.08
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-04,FOOD_OUT,SGD,428.08,47,9.11,4.84,13.68
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-04,HEALTHCARE,SGD,72.12,1,72.12,72.12,72.12
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-04,HOUSING,SGD,862.47,1,862.47,862.47,862.47
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-04,PLATFORM_DEDUCT,SGD,963.8,24,40.16,20.14,56.47
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-04,RELIGIOUS_GIVING,SGD,14.91,1,14.91,14.91,14.91
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-04,REMITTANCE,SGD,317.79,4,79.45,63.96,115.26
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-04,TELECOM,SGD,66.11,4,16.53,3.14,54.36
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-04,VEHICLE_FUEL,SGD,523.33,22,23.79,16.49,29.44
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-04,VEHICLE_MAINT,SGD,225.65,16,14.1,2.52,114.95
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-05,DEBT_REPAY,SGD,278.48,1,278.48,278.48,278.48
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-05,DISCRETIONARY,SGD,111.74,4,27.93,16.38,50.0
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-05,FAMILY_DEPENDENTS,SGD,223.55,1,223.55,223.55,223.55
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-05,FOOD_HOUSE,SGD,125.1,2,62.55,60.91,64.19
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-05,FOOD_OUT,SGD,225.73,25,9.03,4.64,13.53
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-05,HOUSING,SGD,669.56,1,669.56,669.56,669.56
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-05,MOVEMENTS_INTERNAL,SGD,19.11,1,19.11,19.11,19.11
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-05,PLATFORM_DEDUCT,SGD,499.22,13,38.4,24.72,57.21
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-05,RELIGIOUS_GIVING,SGD,15.11,1,15.11,15.11,15.11
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-05,REMITTANCE,SGD,240.56,3,80.19,61.07,112.71
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-05,TELECOM,SGD,63.33,7,9.05,1.75,41.91
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-05,VEHICLE_FUEL,SGD,222.94,10,22.29,15.83,30.82
drv_mei_sg_11,Mei Lin Tan,firefighter,2026-05,VEHICLE_MAINT,SGD,196.3,9,21.81,5.97,125.39
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-11,DISCRETIONARY,SGD,21.41,1,21.41,21.41,21.41
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-11,FOOD_HOUSE,SGD,133.58,3,44.53,37.53,54.6
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-11,FOOD_OUT,SGD,148.68,26,5.72,3.18,8.83
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-11,HEALTHCARE,SGD,64.84,1,64.84,64.84,64.84
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-11,MOVEMENTS_INTERNAL,SGD,64.15,2,32.08,28.21,35.94
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-11,PLATFORM_DEDUCT,SGD,390.16,13,30.01,17.35,39.83
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-11,REMITTANCE,SGD,178.88,2,89.44,61.95,116.93
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-11,TELECOM,SGD,2.05,1,2.05,2.05,2.05
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-11,VEHICLE_FUEL,SGD,154.14,10,15.41,10.17,19.97
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-11,VEHICLE_MAINT,SGD,34.77,8,4.35,2.4,6.57
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-12,FAMILY_DEPENDENTS,SGD,265.78,1,265.78,265.78,265.78
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-12,FOOD_HOUSE,SGD,193.14,4,48.28,36.07,58.56
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-12,FOOD_OUT,SGD,300.49,53,5.67,3.04,8.74
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-12,HEALTHCARE,SGD,31.69,1,31.69,31.69,31.69
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-12,HOUSING,SGD,909.61,1,909.61,909.61,909.61
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-12,MOVEMENTS_INTERNAL,SGD,153.51,4,38.38,25.89,51.94
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-12,PLATFORM_DEDUCT,SGD,791.46,26,30.44,19.62,46.49
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-12,RELIGIOUS_GIVING,SGD,15.36,1,15.36,15.36,15.36
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-12,REMITTANCE,SGD,330.21,4,82.55,64.36,123.04
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-12,TELECOM,SGD,57.98,6,9.66,1.07,46.62
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-12,VEHICLE_FUEL,SGD,331.02,23,14.39,9.63,19.06
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2024-12,VEHICLE_MAINT,SGD,145.31,16,9.08,2.0,92.13
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-01,DISCRETIONARY,SGD,51.79,3,17.26,9.58,31.06
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-01,FAMILY_DEPENDENTS,SGD,271.96,1,271.96,271.96,271.96
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-01,FOOD_HOUSE,SGD,191.33,4,47.83,40.56,62.92
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-01,FOOD_OUT,SGD,284.07,48,5.92,3.05,8.88
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-01,HOUSING,SGD,579.64,1,579.64,579.64,579.64
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-01,MOVEMENTS_INTERNAL,SGD,208.4,5,41.68,21.08,54.14
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-01,PLATFORM_DEDUCT,SGD,824.44,27,30.53,17.02,43.96
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-01,RELIGIOUS_GIVING,SGD,5.91,1,5.91,5.91,5.91
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-01,REMITTANCE,SGD,495.53,5,99.11,85.87,122.54
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-01,TELECOM,SGD,53.05,6,8.84,2.13,38.68
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-01,VEHICLE_FUEL,SGD,373.91,26,14.38,9.62,19.61
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-01,VEHICLE_MAINT,SGD,177.1,17,10.42,1.52,112.58
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-02,DISCRETIONARY,SGD,84.61,4,21.15,12.93,30.45
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-02,FAMILY_DEPENDENTS,SGD,125.23,1,125.23,125.23,125.23
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-02,FOOD_HOUSE,SGD,227.62,4,56.91,45.43,64.77
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-02,FOOD_OUT,SGD,287.51,47,6.12,3.31,8.82
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-02,HOUSING,SGD,918.84,1,918.84,918.84,918.84
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-02,MOVEMENTS_INTERNAL,SGD,155.11,4,38.78,28.19,55.68
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-02,PLATFORM_DEDUCT,SGD,679.67,24,28.32,19.2,43.81
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-02,RELIGIOUS_GIVING,SGD,10.6,1,10.6,10.6,10.6
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-02,REMITTANCE,SGD,427.25,4,106.81,85.65,120.58
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-02,TELECOM,SGD,48.25,4,12.06,1.03,43.72
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-02,VEHICLE_FUEL,SGD,348.56,24,14.52,11.1,18.09
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-02,VEHICLE_MAINT,SGD,199.75,18,11.1,1.81,125.94
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-03,DISCRETIONARY,SGD,33.46,1,33.46,33.46,33.46
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-03,FAMILY_DEPENDENTS,SGD,114.58,1,114.58,114.58,114.58
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-03,FOOD_HOUSE,SGD,238.43,5,47.69,34.35,59.22
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-03,FOOD_OUT,SGD,303.21,51,5.95,3.01,8.86
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-03,HOUSING,SGD,562.89,1,562.89,562.89,562.89
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-03,MOVEMENTS_INTERNAL,SGD,116.91,3,38.97,24.05,51.1
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-03,PLATFORM_DEDUCT,SGD,759.26,26,29.2,14.56,40.61
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-03,RELIGIOUS_GIVING,SGD,7.61,1,7.61,7.61,7.61
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-03,REMITTANCE,SGD,371.87,4,92.97,55.99,127.83
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-03,TELECOM,SGD,63.2,5,12.64,1.16,54.05
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-03,VEHICLE_FUEL,SGD,390.9,25,15.64,10.4,19.64
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-03,VEHICLE_MAINT,SGD,193.28,18,10.74,1.83,123.28
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-04,DISCRETIONARY,SGD,116.67,6,19.44,8.32,31.38
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-04,FAMILY_DEPENDENTS,SGD,167.37,1,167.37,167.37,167.37
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-04,FOOD_HOUSE,SGD,181.49,4,45.37,31.66,54.73
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-04,FOOD_OUT,SGD,343.74,58,5.93,3.0,8.8
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-04,HEALTHCARE,SGD,27.81,1,27.81,27.81,27.81
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-04,HOUSING,SGD,903.08,1,903.08,903.08,903.08
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-04,MOVEMENTS_INTERNAL,SGD,123.31,4,30.83,21.42,39.85
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-04,PLATFORM_DEDUCT,SGD,752.9,26,28.96,21.66,40.44
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-04,RELIGIOUS_GIVING,SGD,8.06,1,8.06,8.06,8.06
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-04,REMITTANCE,SGD,397.2,4,99.3,74.74,124.8
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-04,TELECOM,SGD,65.9,5,13.18,2.19,54.37
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-04,VEHICLE_FUEL,SGD,325.12,22,14.78,9.85,19.14
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-04,VEHICLE_MAINT,SGD,184.16,14,13.15,2.1,126.09
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-05,DISCRETIONARY,SGD,51.26,2,25.63,17.7,33.56
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-05,FAMILY_DEPENDENTS,SGD,199.36,1,199.36,199.36,199.36
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-05,FOOD_HOUSE,SGD,242.54,5,48.51,37.7,58.42
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-05,FOOD_OUT,SGD,350.59,58,6.04,3.08,8.87
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-05,HEALTHCARE,SGD,40.21,1,40.21,40.21,40.21
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-05,HOUSING,SGD,746.07,1,746.07,746.07,746.07
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-05,MOVEMENTS_INTERNAL,SGD,202.69,5,40.54,25.49,52.96
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-05,PLATFORM_DEDUCT,SGD,800.72,27,29.66,16.32,41.71
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-05,RELIGIOUS_GIVING,SGD,9.74,1,9.74,9.74,9.74
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-05,REMITTANCE,SGD,488.34,5,97.67,75.9,123.0
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-05,TELECOM,SGD,48.73,7,6.96,1.36,33.1
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-05,VEHICLE_FUEL,SGD,371.98,26,14.31,9.63,19.67
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-05,VEHICLE_MAINT,SGD,214.48,19,11.29,1.56,143.86
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-06,DISCRETIONARY,SGD,62.57,3,20.86,9.5,27.02
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-06,FAMILY_DEPENDENTS,SGD,138.75,1,138.75,138.75,138.75
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-06,FOOD_HOUSE,SGD,195.61,4,48.9,31.69,57.39
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-06,FOOD_OUT,SGD,325.46,52,6.26,3.04,8.83
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-06,HOUSING,SGD,532.66,1,532.66,532.66,532.66
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-06,MOVEMENTS_INTERNAL,SGD,149.82,4,37.45,19.74,50.05
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-06,PLATFORM_DEDUCT,SGD,746.18,25,29.85,18.32,42.81
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-06,RELIGIOUS_GIVING,SGD,6.82,1,6.82,6.82,6.82
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-06,REMITTANCE,SGD,334.6,4,83.65,56.28,118.56
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-06,TELECOM,SGD,58.01,6,9.67,1.43,46.01
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-06,VEHICLE_FUEL,SGD,324.57,22,14.75,9.84,19.84
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-06,VEHICLE_MAINT,SGD,150.31,18,8.35,1.49,82.47
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-07,DISCRETIONARY,SGD,21.87,1,21.87,21.87,21.87
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-07,FAMILY_DEPENDENTS,SGD,232.91,1,232.91,232.91,232.91
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-07,FOOD_HOUSE,SGD,184.11,4,46.03,42.27,53.31
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-07,FOOD_OUT,SGD,243.76,42,5.8,3.35,8.7
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-07,HOUSING,SGD,522.42,1,522.42,522.42,522.42
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-07,MOVEMENTS_INTERNAL,SGD,149.65,4,37.41,28.47,47.64
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-07,PLATFORM_DEDUCT,SGD,866.6,27,32.1,21.71,44.58
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-07,RELIGIOUS_GIVING,SGD,15.6,1,15.6,15.6,15.6
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-07,REMITTANCE,SGD,343.4,4,85.85,68.27,113.69
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-07,TELECOM,SGD,59.4,5,11.88,0.88,51.67
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-07,VEHICLE_FUEL,SGD,400.28,27,14.83,9.81,19.25
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-07,VEHICLE_MAINT,SGD,139.61,12,11.63,1.5,97.03
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-08,DISCRETIONARY,SGD,134.46,6,22.41,9.28,36.32
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-08,FAMILY_DEPENDENTS,SGD,189.49,1,189.49,189.49,189.49
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-08,FOOD_HOUSE,SGD,236.97,5,47.39,36.23,64.19
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-08,FOOD_OUT,SGD,298.25,50,5.96,3.09,8.77
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-08,HEALTHCARE,SGD,29.41,1,29.41,29.41,29.41
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-08,HOUSING,SGD,894.62,1,894.62,894.62,894.62
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-08,MOVEMENTS_INTERNAL,SGD,143.67,5,28.73,23.42,43.83
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-08,PLATFORM_DEDUCT,SGD,747.24,26,28.74,18.15,40.88
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-08,RELIGIOUS_GIVING,SGD,11.59,1,11.59,11.59,11.59
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-08,REMITTANCE,SGD,407.81,5,81.56,55.05,94.13
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-08,TELECOM,SGD,32.44,4,8.11,0.74,27.46
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-08,VEHICLE_FUEL,SGD,382.64,24,15.94,9.88,19.73
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-08,VEHICLE_MAINT,SGD,118.45,12,9.87,1.53,81.54
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-09,DISCRETIONARY,SGD,49.12,2,24.56,17.25,31.87
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-09,FAMILY_DEPENDENTS,SGD,122.53,1,122.53,122.53,122.53
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-09,FOOD_HOUSE,SGD,177.41,4,44.35,31.11,57.81
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-09,FOOD_OUT,SGD,302.47,51,5.93,3.17,8.73
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-09,HOUSING,SGD,924.12,1,924.12,924.12,924.12
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-09,MOVEMENTS_INTERNAL,SGD,110.97,4,27.74,17.28,33.84
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-09,PLATFORM_DEDUCT,SGD,766.87,26,29.5,13.62,39.87
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-09,RELIGIOUS_GIVING,SGD,9.21,1,9.21,9.21,9.21
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-09,REMITTANCE,SGD,434.61,4,108.65,105.59,111.71
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-09,TELECOM,SGD,41.73,1,41.73,41.73,41.73
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-09,VEHICLE_FUEL,SGD,380.42,25,15.22,10.22,19.82
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-09,VEHICLE_MAINT,SGD,167.81,16,10.49,1.74,99.33
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-10,DISCRETIONARY,SGD,62.07,3,20.69,12.56,33.05
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-10,FAMILY_DEPENDENTS,SGD,198.76,1,198.76,198.76,198.76
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-10,FOOD_HOUSE,SGD,172.46,4,43.11,35.11,50.64
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-10,FOOD_OUT,SGD,323.17,54,5.98,3.11,8.63
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-10,HOUSING,SGD,849.43,1,849.43,849.43,849.43
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-10,MOVEMENTS_INTERNAL,SGD,225.65,5,45.13,35.05,56.36
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-10,PLATFORM_DEDUCT,SGD,779.87,27,28.88,17.12,37.66
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-10,RELIGIOUS_GIVING,SGD,8.67,1,8.67,8.67,8.67
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-10,REMITTANCE,SGD,530.58,5,106.12,93.3,117.15
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-10,TELECOM,SGD,56.03,5,11.21,1.49,45.98
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-10,VEHICLE_FUEL,SGD,371.36,25,14.85,10.1,18.9
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-10,VEHICLE_MAINT,SGD,210.94,19,11.1,1.84,141.78
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-11,DISCRETIONARY,SGD,133.31,5,26.66,20.14,32.91
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-11,FAMILY_DEPENDENTS,SGD,246.56,1,246.56,246.56,246.56
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-11,FOOD_HOUSE,SGD,238.46,5,47.69,36.88,55.5
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-11,FOOD_OUT,SGD,347.12,57,6.09,3.01,8.85
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-11,HOUSING,SGD,702.56,1,702.56,702.56,702.56
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-11,MOVEMENTS_INTERNAL,SGD,161.19,4,40.3,32.18,56.0
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-11,PLATFORM_DEDUCT,SGD,758.15,25,30.33,19.21,43.65
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-11,RELIGIOUS_GIVING,SGD,14.33,1,14.33,14.33,14.33
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-11,REMITTANCE,SGD,393.55,4,98.39,70.54,129.47
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-11,TELECOM,SGD,47.1,6,7.85,1.19,34.87
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-11,VEHICLE_FUEL,SGD,372.65,25,14.91,9.67,19.82
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-11,VEHICLE_MAINT,SGD,204.42,15,13.63,1.6,142.61
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-12,DISCRETIONARY,SGD,97.96,3,32.65,28.83,35.35
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-12,FAMILY_DEPENDENTS,SGD,268.27,1,268.27,268.27,268.27
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-12,FOOD_HOUSE,SGD,205.64,4,51.41,36.67,64.06
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-12,FOOD_OUT,SGD,287.76,50,5.76,2.97,8.87
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-12,HEALTHCARE,SGD,89.07,1,89.07,89.07,89.07
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-12,HOUSING,SGD,803.68,1,803.68,803.68,803.68
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-12,MOVEMENTS_INTERNAL,SGD,113.2,3,37.73,17.25,51.62
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-12,PLATFORM_DEDUCT,SGD,845.35,27,31.31,21.09,43.19
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-12,RELIGIOUS_GIVING,SGD,11.04,1,11.04,11.04,11.04
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-12,REMITTANCE,SGD,397.37,4,99.34,62.99,127.1
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-12,TELECOM,SGD,34.68,1,34.68,34.68,34.68
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-12,VEHICLE_FUEL,SGD,303.59,21,14.46,10.3,19.26
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2025-12,VEHICLE_MAINT,SGD,217.06,20,10.85,1.71,139.9
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-01,DISCRETIONARY,SGD,9.99,1,9.99,9.99,9.99
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-01,FAMILY_DEPENDENTS,SGD,266.05,1,266.05,266.05,266.05
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-01,FOOD_HOUSE,SGD,269.95,5,53.99,40.49,63.4
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-01,FOOD_OUT,SGD,275.1,47,5.85,3.12,8.7
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-01,HEALTHCARE,SGD,82.8,1,82.8,82.8,82.8
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-01,HOUSING,SGD,906.35,1,906.35,906.35,906.35
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-01,MOVEMENTS_INTERNAL,SGD,152.17,4,38.04,22.4,53.56
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-01,PLATFORM_DEDUCT,SGD,548.88,20,27.44,17.69,38.85
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-01,RELIGIOUS_GIVING,SGD,12.32,1,12.32,12.32,12.32
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-01,REMITTANCE,SGD,464.91,5,92.98,64.12,122.0
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-01,TELECOM,SGD,36.32,4,9.08,1.09,32.91
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-01,VEHICLE_FUEL,SGD,257.78,18,14.32,9.82,19.05
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-01,VEHICLE_MAINT,SGD,198.09,14,14.15,2.03,140.7
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-02,DISCRETIONARY,SGD,80.67,3,26.89,14.23,35.35
drv_nurul_sg_14,Nurul Aisyah,stabilizer,2026-02,FAMILY_DEPENDENTS,SGD,249.42,1,249.42,249.42,249.42
